"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"USC00090010","ABBEVILLE, GA US","1999-03-09","0.09",,
"USC00090010","ABBEVILLE, GA US","1999-03-10","0.23",,
"USC00090010","ABBEVILLE, GA US","1999-03-11","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-03-12","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-03-13","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-03-14","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-03-15","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-03-16","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-03-17","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-03-18","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-03-19","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-03-20","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-03-21","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-03-22","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-03-23","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-03-24","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-03-25","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-03-26","0.16",,
"USC00090010","ABBEVILLE, GA US","1999-03-27","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-03-28","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-03-29","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-03-30","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-03-31","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-04-01","0.25",,
"USC00090010","ABBEVILLE, GA US","1999-04-02","0.06",,
"USC00090010","ABBEVILLE, GA US","1999-04-03","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-04-04","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-04-05","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-04-06","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-04-07","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-04-08","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-04-09","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-04-10","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-04-11","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-04-12","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-04-13","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-04-14","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-04-15","0.08",,
"USC00090010","ABBEVILLE, GA US","1999-04-16","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-04-17","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-04-18","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-04-19","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-04-20","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-04-21","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-04-22","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-04-23","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-04-24","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-04-25","0.05",,
"USC00090010","ABBEVILLE, GA US","1999-04-26","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-04-27","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-04-28","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-04-29","0.05",,
"USC00090010","ABBEVILLE, GA US","1999-04-30","0.15",,
"USC00090010","ABBEVILLE, GA US","1999-05-01","0.12",,
"USC00090010","ABBEVILLE, GA US","1999-05-02","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-05-03","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-05-04","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-05-05","0.01",,
"USC00090010","ABBEVILLE, GA US","1999-05-06","0.05",,
"USC00090010","ABBEVILLE, GA US","1999-05-07","0.92",,
"USC00090010","ABBEVILLE, GA US","1999-05-08","0.19",,
"USC00090010","ABBEVILLE, GA US","1999-05-09","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-05-10","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-05-11","0.05",,
"USC00090010","ABBEVILLE, GA US","1999-05-12","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-05-13","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-05-14","0.40",,
"USC00090010","ABBEVILLE, GA US","1999-05-15","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-05-16","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-05-17","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-05-18","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-05-19","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-05-20","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-05-21","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-05-22","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-05-23","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-05-24","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-05-25","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-05-26","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-05-27","0.49",,
"USC00090010","ABBEVILLE, GA US","1999-05-28","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-05-29","0.01",,
"USC00090010","ABBEVILLE, GA US","1999-05-30","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-05-31","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-06-01","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-06-02","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-06-03","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-06-04","0.41",,
"USC00090010","ABBEVILLE, GA US","1999-06-05","0.21",,
"USC00090010","ABBEVILLE, GA US","1999-06-06","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-06-07","0.34",,
"USC00090010","ABBEVILLE, GA US","1999-06-08","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-06-09","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-06-10","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-06-11","1.51",,
"USC00090010","ABBEVILLE, GA US","1999-06-12","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-06-13","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-06-14","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-06-15","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-06-16","0.77",,
"USC00090010","ABBEVILLE, GA US","1999-06-17","0.03",,
"USC00090010","ABBEVILLE, GA US","1999-06-18","0.02",,
"USC00090010","ABBEVILLE, GA US","1999-06-19","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-06-20","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-06-21","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-06-22","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-06-23","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-06-24","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-06-25","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-06-26","0.04",,
"USC00090010","ABBEVILLE, GA US","1999-06-27","0.25",,
"USC00090010","ABBEVILLE, GA US","1999-06-28","0.24",,
"USC00090010","ABBEVILLE, GA US","1999-06-29","0.24",,
"USC00090010","ABBEVILLE, GA US","1999-06-30","1.50",,
"USC00090010","ABBEVILLE, GA US","1999-07-01","0.01",,
"USC00090010","ABBEVILLE, GA US","1999-07-02","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-07-03","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-07-04","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-07-05","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-07-06","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-07-07","0.29",,
"USC00090010","ABBEVILLE, GA US","1999-07-08","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-07-09","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-07-10","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-07-11","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-07-12","0.21",,
"USC00090010","ABBEVILLE, GA US","1999-07-13","0.02",,
"USC00090010","ABBEVILLE, GA US","1999-07-14","0.08",,
"USC00090010","ABBEVILLE, GA US","1999-07-15","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-07-16","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-07-17","3.66",,
"USC00090010","ABBEVILLE, GA US","1999-07-18","0.47",,
"USC00090010","ABBEVILLE, GA US","1999-07-19","0.23",,
"USC00090010","ABBEVILLE, GA US","1999-07-20","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-07-21","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-07-22","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-07-23","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-07-24","0.22",,
"USC00090010","ABBEVILLE, GA US","1999-07-25","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-07-26","0.10",,
"USC00090010","ABBEVILLE, GA US","1999-07-27","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-07-28","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-07-29","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-07-30","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-07-31","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-08-01","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-08-02","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-08-03","0.50",,
"USC00090010","ABBEVILLE, GA US","1999-08-04","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-08-05","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-08-06","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-08-07","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-08-08","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-08-09","0.74",,
"USC00090010","ABBEVILLE, GA US","1999-08-10","0.36",,
"USC00090010","ABBEVILLE, GA US","1999-08-11","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-08-12","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-08-13","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-08-14","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-08-15","0.01",,
"USC00090010","ABBEVILLE, GA US","1999-08-16","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-08-17","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-08-18","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-08-19","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-08-20","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-08-21","0.96",,
"USC00090010","ABBEVILLE, GA US","1999-08-22","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-08-23","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-08-24","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-08-25","0.73",,
"USC00090010","ABBEVILLE, GA US","1999-08-26","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-08-27","0.08",,
"USC00090010","ABBEVILLE, GA US","1999-08-28","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-08-29","0.74",,
"USC00090010","ABBEVILLE, GA US","1999-08-30","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-08-31","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-09-01","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-09-02","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-09-03","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-09-04","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-09-05","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-09-06","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-09-07","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-09-08","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-09-09","0.88",,
"USC00090010","ABBEVILLE, GA US","1999-09-10","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-09-11","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-09-12","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-09-13","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-09-14","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-09-15","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-09-16","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-09-17","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-09-18","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-09-19","0.09",,
"USC00090010","ABBEVILLE, GA US","1999-09-20","0.21",,
"USC00090010","ABBEVILLE, GA US","1999-09-21","1.41",,
"USC00090010","ABBEVILLE, GA US","1999-09-22","0.78",,
"USC00090010","ABBEVILLE, GA US","1999-09-23","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-09-24","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-09-25","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-09-26","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-09-27","0.64",,
"USC00090010","ABBEVILLE, GA US","1999-09-28","0.53",,
"USC00090010","ABBEVILLE, GA US","1999-09-29","0.01",,
"USC00090010","ABBEVILLE, GA US","1999-09-30","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-10-01","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-10-02","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-10-03","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-10-04","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-10-05","1.41",,
"USC00090010","ABBEVILLE, GA US","1999-10-06","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-10-07","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-10-08","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-10-09","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-10-10","0.04",,
"USC00090010","ABBEVILLE, GA US","1999-10-11","0.03",,
"USC00090010","ABBEVILLE, GA US","1999-10-12","0.01",,
"USC00090010","ABBEVILLE, GA US","1999-10-13","0.92",,
"USC00090010","ABBEVILLE, GA US","1999-10-14","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-10-15","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-10-16","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-10-17","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-10-18","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-10-19","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-10-20","0.01",,
"USC00090010","ABBEVILLE, GA US","1999-10-21","0.01",,
"USC00090010","ABBEVILLE, GA US","1999-10-22","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-10-23","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-10-24","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-10-25","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-10-26","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-10-27","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-10-28","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-10-29","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-10-30","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-10-31","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-11-01","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-11-02","0.38",,
"USC00090010","ABBEVILLE, GA US","1999-11-03","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-11-04","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-11-05","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-11-06","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-11-07","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-11-08","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-11-09","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-11-10","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-11-11","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-11-12","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-11-13","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-11-14","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-11-15","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-11-16","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-11-17","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-11-18","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-11-19","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-11-20","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-11-21","0.31",,
"USC00090010","ABBEVILLE, GA US","1999-11-22","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-11-23","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-11-24","0.03",,
"USC00090010","ABBEVILLE, GA US","1999-11-25","0.06",,
"USC00090010","ABBEVILLE, GA US","1999-11-26","0.15",,
"USC00090010","ABBEVILLE, GA US","1999-11-27","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-11-28","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-11-29","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-11-30","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-12-01","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-12-02","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-12-03","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-12-04","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-12-05","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-12-06","0.20",,
"USC00090010","ABBEVILLE, GA US","1999-12-07","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-12-08","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-12-09","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-12-10","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-12-11","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-12-12","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-12-13","0.04",,
"USC00090010","ABBEVILLE, GA US","1999-12-14","0.30",,
"USC00090010","ABBEVILLE, GA US","1999-12-15","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-12-16","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-12-17","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-12-18","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-12-19","1.76",,
"USC00090010","ABBEVILLE, GA US","1999-12-20","0.11",,
"USC00090010","ABBEVILLE, GA US","1999-12-21","0.06",,
"USC00090010","ABBEVILLE, GA US","1999-12-22","0.88",,
"USC00090010","ABBEVILLE, GA US","1999-12-23","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-12-24","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-12-25","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-12-26","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-12-27","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-12-28","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-12-29","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-12-30","0.00",,
"USC00090010","ABBEVILLE, GA US","1999-12-31","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-01-01","0.03",,
"USC00090010","ABBEVILLE, GA US","2000-01-02","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-01-03","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-01-04","0.01",,
"USC00090010","ABBEVILLE, GA US","2000-01-05","0.24",,
"USC00090010","ABBEVILLE, GA US","2000-01-06","0.02",,
"USC00090010","ABBEVILLE, GA US","2000-01-07","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-01-08","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-01-09","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-01-10","0.55",,
"USC00090010","ABBEVILLE, GA US","2000-01-11","0.08",,
"USC00090010","ABBEVILLE, GA US","2000-01-12","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-01-13","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-01-14","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-01-15","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-01-16","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-01-17","0.02",,
"USC00090010","ABBEVILLE, GA US","2000-01-18","0.01",,
"USC00090010","ABBEVILLE, GA US","2000-01-19","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-01-20","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-01-21","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-01-22","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-01-23","0.09",,
"USC00090010","ABBEVILLE, GA US","2000-01-24","1.83",,
"USC00090010","ABBEVILLE, GA US","2000-01-25","0.54",,
"USC00090010","ABBEVILLE, GA US","2000-01-26","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-01-27","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-01-28","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-01-29","0.28",,
"USC00090010","ABBEVILLE, GA US","2000-01-30","1.09",,
"USC00090010","ABBEVILLE, GA US","2000-01-31","0.09",,
"USC00090010","ABBEVILLE, GA US","2000-02-01","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-02-02","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-02-03","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-02-04","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-02-05","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-02-06","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-02-07","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-02-08","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-02-09","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-02-10","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-02-11","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-02-12","0.02",,
"USC00090010","ABBEVILLE, GA US","2000-02-13","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-02-14","2.02",,
"USC00090010","ABBEVILLE, GA US","2000-02-15","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-02-16","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-02-17","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-02-18","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-02-19","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-02-20","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-02-21","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-02-22","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-02-23","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-02-24","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-02-25","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-02-26","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-02-27","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-02-28","0.74",,
"USC00090010","ABBEVILLE, GA US","2000-02-29","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-03-01","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-03-02","0.01",,
"USC00090010","ABBEVILLE, GA US","2000-03-03","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-03-04","0.28",,
"USC00090010","ABBEVILLE, GA US","2000-03-05","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-03-06","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-03-07","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-03-08","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-03-09","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-03-10","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-03-11","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-03-12","0.69",,
"USC00090010","ABBEVILLE, GA US","2000-03-13","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-03-14","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-03-15","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-03-16","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-03-17","1.45",,
"USC00090010","ABBEVILLE, GA US","2000-03-18","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-03-19","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-03-20","0.87",,
"USC00090010","ABBEVILLE, GA US","2000-03-21","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-03-22","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-03-23","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-03-24","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-03-25","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-03-26","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-03-27","0.11",,
"USC00090010","ABBEVILLE, GA US","2000-03-28","0.02",,
"USC00090010","ABBEVILLE, GA US","2000-03-29","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-03-30","2.03",,
"USC00090010","ABBEVILLE, GA US","2000-03-31","2.02",,
"USC00090010","ABBEVILLE, GA US","2000-04-01","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-04-02","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-04-03","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-04-04","0.16",,
"USC00090010","ABBEVILLE, GA US","2000-04-05","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-04-06","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-04-07","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-04-08","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-04-09","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-04-10","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-04-11","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-04-12","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-04-13","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-04-14","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-04-15","0.35",,
"USC00090010","ABBEVILLE, GA US","2000-04-16","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-04-17","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-04-18","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-04-19","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-04-20","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-04-21","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-04-22","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-04-23","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-04-24","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-04-25","1.76",,
"USC00090010","ABBEVILLE, GA US","2000-04-26","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-04-27","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-04-28","0.24",,
"USC00090010","ABBEVILLE, GA US","2000-04-29","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-04-30","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-05-01","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-05-02","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-05-03","0.00",,
"USC00090010","ABBEVILLE, GA US","2000-05-04","0.00",,
